Time,WL_KienGiang,RF_KienGiang,WL_LeThuy,RF_LeThuy,WL_DongHoi,RF_DongHoi,Tide_DongHoi
8/19/2021 1:00:00,566,0,-22,0,-74,0,-0.63345
8/19/2021 2:00:00,566,0,-22,0,-64,0,-0.649542
8/19/2021 3:00:00,566,0,-23,0,-53,0,-0.58868
8/19/2021 4:00:00,566,0,-23,0,-43,0,-0.458596
8/19/2021 5:00:00,566,0,-23,0,-33,0,-0.274951
8/19/2021 6:00:00,566,0,-24,0,-22,0,-0.0604257
8/19/2021 7:00:00,566,0,-24,0,-12,0,0.155419
8/19/2021 8:00:00,566,0,-24,0,-5,0,0.339634
8/19/2021 9:00:00,566,0,-23,0,3,0,0.464304
8/19/2021 10:00:00,566,0,-23,0,11,0,0.51632
8/19/2021 11:00:00,566,0,-23,0,18,0,0.502176
8/19/2021 12:00:00,566,0,-22,0,26,0,0.44399
8/19/2021 13:00:00,566,0,-22,0,33,0,0.368992
8/19/2021 14:00:00,566,0,-22,0,30,0,0.299033
8/19/2021 15:00:00,566,0,-23,0,28,0,0.245737
8/19/2021 16:00:00,566,0,-23,0,25,0,0.211707
8/19/2021 17:00:00,566,0,-23,0,22,0,0.193706
8/19/2021 18:00:00,566,0,-24,0,20,0,0.183732
8/19/2021 19:00:00,566,0,-24,0,17,0,0.168041
8/19/2021 20:00:00,566,0,-24,0,4,0,0.127943
8/19/2021 21:00:00,566,6,-24,6,-10,6,0.0456374
8/19/2021 22:00:00,566,0,-24,0,-24,0,-0.0863222
8/19/2021 23:00:00,566,0,-24,0,-37,0,-0.257754
8/20/2021 0:00:00,566,0,-24,0,-51,0,-0.441371
8/20/2021 1:00:00,566,0.2,-24,0.2,-64,0.2,-0.601603
8/20/2021 2:00:00,566,0,-24,0,-59,0,-0.706501
8/20/2021 3:00:00,566,0,-24,0,-54,0,-0.735997
8/20/2021 4:00:00,566,0,-25,0,-49,0,-0.683586
8/20/2021 5:00:00,566,0,-25,0,-44,0,-0.55389
8/20/2021 6:00:00,566,0,-25,0,-39,0,-0.36067
8/20/2021 7:00:00,566,0.2,-25,0.2,-34,0.2,-0.127109
8/20/2021 8:00:00,566,0,-25,0,-21,0,0.114326
8/20/2021 9:00:00,566,0,-24,0,-8,0,0.326544
8/20/2021 10:00:00,566,0,-24,0,6,0,0.47775
8/20/2021 11:00:00,566,0,-24,0,19,0,0.552101
8/20/2021 12:00:00,566,0,-23,0,32,0,0.554469
8/20/2021 13:00:00,566,0,-23,0,45,0,0.50608
8/20/2021 14:00:00,566,0,-23,0,40,0,0.433928
8/20/2021 15:00:00,566,0,-24,0,36,0,0.360702
8/20/2021 16:00:00,566,0,-24,0,31,0,0.30024
8/20/2021 17:00:00,566,0,-24,0,26,0,0.258271
8/20/2021 18:00:00,566,0,-25,0,22,0,0.234284
8/20/2021 19:00:00,566,0,-25,0,17,0,0.221236
8/20/2021 20:00:00,566,0,-25,0,7,0,0.204142
8/20/2021 21:00:00,566,0,-24,0,-3,0,0.161716
8/20/2021 22:00:00,567,0,-24,0,-14,0,0.0737453
8/20/2021 23:00:00,567,0,-23,0,-24,0,-0.0682847
8/21/2021 0:00:00,567,0,-23,0,-34,0,-0.253765
8/21/2021 1:00:00,567,0,-22,0,-44,0,-0.454088
8/21/2021 2:00:00,567,0,-22,0,-46,0,-0.632044
8/21/2021 3:00:00,567,0,-22,0,-48,0,-0.753777
8/21/2021 4:00:00,568,0,-23,0,-51,0,-0.796793
8/21/2021 5:00:00,568,0,-23,0,-53,0,-0.75181
8/21/2021 6:00:00,568,0,-23,0,-55,0,-0.62125
8/21/2021 7:00:00,568,0,-23,0,-57,0,-0.418523
8/21/2021 8:00:00,568,0,-23,0,-40,0,-0.168939
8/21/2021 9:00:00,568,0,-23,0,-22,0,0.0910553
8/21/2021 10:00:00,568,0,-23,0,-5,0,0.320164
8/21/2021 11:00:00,568,0,-22,0,12,0,0.483745
8/21/2021 12:00:00,568,0,-22,0,30,0,0.56509
8/21/2021 13:00:00,568,0,-22,0,47,0,0.569733
8/21/2021 14:00:00,568,0,-22,0,42,0,0.520235
8/21/2021 15:00:00,568,0,-23,0,37,0,0.445138
8/21/2021 16:00:00,568,0,-23,0,32,0,0.368947
8/21/2021 17:00:00,568,0,-23,0,26,0,0.307635
8/21/2021 18:00:00,568,0,-24,0,21,0,0.268829
8/21/2021 19:00:00,568,0,-24,0,16,0,0.252603
8/21/2021 20:00:00,568,0,-24,0,10,0,0.250371
8/21/2021 21:00:00,568,0,-23,0,3,0,0.243735
8/21/2021 22:00:00,568,0,-23,0,-3,0,0.207555
8/21/2021 23:00:00,568,0,-22,0,-9,0,0.119061
8/22/2021 0:00:00,568,0,-22,0,-16,0,-0.0305336
8/22/2021 1:00:00,568,0,-21,0,-22,0,-0.228889
8/22/2021 2:00:00,568,0,-22,0,-31,0,-0.444731
8/22/2021 3:00:00,568,0,-22,0,-39,0,-0.638208
8/22/2021 4:00:00,568,0,-23,0,-48,0,-0.773151
8/22/2021 5:00:00,568,0,-23,0,-56,0,-0.82502
8/22/2021 6:00:00,568,0,-24,0,-65,0,-0.782923
8/22/2021 7:00:00,568,0,-24,0,-73,0,-0.648839
8/22/2021 8:00:00,568,0,-24,0,-55,0,-0.437682
8/22/2021 9:00:00,568,0,-23,0,-38,0,-0.178205
8/22/2021 10:00:00,568,0,-23,0,-20,0,0.0889548
8/22/2021 11:00:00,568,0,-22,0,-2,0,0.319384
8/22/2021 12:00:00,568,0,-22,0,15,0,0.47776
8/22/2021 13:00:00,568,0,-21,0,33,0,0.549189
8/22/2021 14:00:00,568,0,-22,0,30,0,0.542439
8/22/2021 15:00:00,568,0,-22,0,26,0,0.48335
8/22/2021 16:00:00,568,0,-23,0,23,0,0.403015
8/22/2021 17:00:00,568,0,-23,0,20,0,0.327665
8/22/2021 18:00:00,568,0,-24,0,16,0,0.274233
8/22/2021 19:00:00,568,0,-24,0,13,0,0.250208
8/22/2021 20:00:00,568,0,-24,0,11,0,0.253814
8/22/2021 21:00:00,568,0,-23,0,9,0,0.272738
8/22/2021 22:00:00,568,0,-23,0,7,0,0.283863
8/22/2021 23:00:00,568,0,-22,0,4,0,0.258087
8/23/2021 0:00:00,568,0,-22,0,2,0,0.17108
8/23/2021 1:00:00,568,0,-21,0,0,0,0.0153773
8/23/2021 2:00:00,568,0,-21,0,-13,0,-0.193381
8/23/2021 3:00:00,568,0,-21,0,-26,0,-0.420233
8/23/2021 4:00:00,568,0,-22,0,-40,0,-0.622497
8/23/2021 5:00:00,568,0,-22,0,-53,0,-0.762403
8/23/2021 6:00:00,568,0,-22,0,-66,0,-0.814847
8/23/2021 7:00:00,568,0,-22,0,-79,0,-0.769337
8/23/2021 8:00:00,568,0,-22,0,-62,0,-0.629499
8/23/2021 9:00:00,568,0,-22,0,-45,0,-0.413331
8/23/2021 10:00:00,568,0,-22,0,-29,0,-0.15353
8/23/2021 11:00:00,568,0,-21,0,-12,0,0.105977
8/23/2021 12:00:00,568,0,-21,0,5,0,0.31985
8/23/2021 13:00:00,568,0,-21,0,22,0,0.455005
8/23/2021 14:00:00,568,0,-21,0,21,0,0.501272
8/23/2021 15:00:00,568,0,-22,0,20,0,0.472841
8/23/2021 16:00:00,568,0,-22,0,19,0,0.399921
8/23/2021 17:00:00,568,0,-22,0,18,0,0.316028
8/23/2021 18:00:00,568,0,-23,0,17,0,0.247929
8/23/2021 19:00:00,568,0,-23,0,16,0,0.211543
8/23/2021 20:00:00,568,0,-23,0,17,0,0.211905
8/23/2021 21:00:00,568,0,-22,0,17,0,0.243292
8/23/2021 22:00:00,568,0,-22,0,18,0,0.288368
8/23/2021 23:00:00,568,0,-22,0,18,0,0.319197
8/24/2021 0:00:00,568,0,-21,0,19,0,0.303824
8/24/2021 1:00:00,568,0,-21,0,19,0,0.218222
8/24/2021 2:00:00,568,0,-22,0,3,0,0.0581631
8/24/2021 3:00:00,568,0,-22,0,-14,0,-0.156137
8/24/2021 4:00:00,568,0,-23,0,-31,0,-0.385814
8/24/2021 5:00:00,568,0,-23,0,-47,0,-0.586248
8/24/2021 6:00:00,568,0,-24,0,-64,0,-0.71984
8/24/2021 7:00:00,568,0,-24,0,-80,0,-0.763194
8/24/2021 8:00:00,568,0,-24,0,-66,0,-0.708516
8/24/2021 9:00:00,568,0,-23,0,-51,0,-0.56288
8/24/2021 10:00:00,568,0,-23,0,-37,0,-0.348153
8/24/2021 11:00:00,568,0,-22,0,-23,0,-0.100381
8/24/2021 12:00:00,568,0,-22,0,-8,0,0.135194
8/24/2021 13:00:00,568,0,-21,0,6,0,0.315224
8/24/2021 14:00:00,568,0,-22,0,7,0,0.411953
8/24/2021 15:00:00,568,0,-22,0,8,0,0.42237
8/24/2021 16:00:00,568,0,-23,0,9,0,0.36732
8/24/2021 17:00:00,568,0,-23,0,9,0,0.281251
8/24/2021 18:00:00,568,0,-24,0,10,0,0.198825
8/24/2021 19:00:00,568,0,-24,0,11,0,0.145326
8/24/2021 20:00:00,568,0,-24,0,16,0,0.133418
8/24/2021 21:00:00,568,0,-23,0,21,0,0.163702
8/24/2021 22:00:00,568,0,-23,0,26,0,0.225301
8/24/2021 23:00:00,567,0,-22,0,30,0,0.295777
8/25/2021 0:00:00,567,0,-22,0,35,0,0.343514
8/25/2021 1:00:00,567,0,-21,0,40,0,0.335724
8/25/2021 2:00:00,567,0,-22,0,23,0,0.250917
8/25/2021 3:00:00,567,0,-22,0,5,0,0.0897509
8/25/2021 4:00:00,567,0,-23,0,-12,0,-0.122501
8/25/2021 5:00:00,567,0,-23,0,-29,0,-0.343915
8/25/2021 6:00:00,567,0,-24,0,-47,0,-0.529856
8/25/2021 7:00:00,567,0,-24,0,-64,0,-0.64538
8/25/2021 8:00:00,567,0,-24,0,-54,0,-0.671275
8/25/2021 9:00:00,567,0,-23,0,-44,0,-0.604389
8/25/2021 10:00:00,568,0,-23,0,-34,0,-0.456207
8/25/2021 11:00:00,568,0,-23,0,-23,0,-0.252145
8/25/2021 12:00:00,568,0,-22,0,-13,0,-0.0299331
8/25/2021 13:00:00,568,0,-22,0,-3,0,0.16657
8/25/2021 14:00:00,570,0,-22,0,-2,0,0.299062
8/25/2021 15:00:00,571,0,-22,0,-1,0,0.347691
8/25/2021 16:00:00,573,0,-22,0,1,0,0.317989
8/25/2021 17:00:00,574,0,-22,0,2,0,0.23738
8/25/2021 18:00:00,576,0,-22,0,3,0,0.143174
8/25/2021 19:00:00,577,0,-22,0,4,0,0.0690378
8/25/2021 20:00:00,577,0,-22,0,10,0,0.0364749
8/25/2021 21:00:00,578,0,-22,0,16,0,0.0529766
8/25/2021 22:00:00,578,0,-22,0,22,0,0.113618
8/25/2021 23:00:00,578,0,-21,0,28,0,0.202353
8/26/2021 0:00:00,579,0,-21,0,34,0,0.292783
8/26/2021 1:00:00,579,0,-21,0,40,0,0.351669
8/26/2021 2:00:00,578,0,-21,0,25,0,0.347795
8/26/2021 3:00:00,578,0,-22,0,10,0,0.264184
8/26/2021 4:00:00,577,0,-22,0,-5,0,0.107243
8/26/2021 5:00:00,576,0,-22,0,-19,0,-0.0932802
8/26/2021 6:00:00,576,0,-23,0,-34,0,-0.294263
8/26/2021 7:00:00,575,0,-23,0,-49,0,-0.453631
8/26/2021 8:00:00,575,0,-23,0,-43,0,-0.541702
8/26/2021 9:00:00,576,0,-23,0,-36,0,-0.545473
8/26/2021 10:00:00,576,0,-23,0,-30,0,-0.467456
8/26/2021 11:00:00,576,0,-22,0,-23,0,-0.323354
8/26/2021 12:00:00,577,0,-22,0,-17,0,-0.140711
8/26/2021 13:00:00,577,0,-22,0,-10,0,0.0434612
8/26/2021 14:00:00,578,0,-22,0,-9,0,0.189527
8/26/2021 15:00:00,578,0,-22,0,-7,0,0.266758
8/26/2021 16:00:00,579,0,-23,0,-6,0,0.264681
8/26/2021 17:00:00,579,0,-23,0,-4,0,0.197382
8/26/2021 18:00:00,580,0,-23,0,-3,0,0.0974532
8/26/2021 19:00:00,580,0,-23,0,-1,0,0.0027805
8/26/2021 20:00:00,580,0,-23,0,4,0,-0.0564316
8/26/2021 21:00:00,580,0,-23,0,9,0,-0.064428
8/26/2021 22:00:00,580,0.6,-23,0.6,14,0.6,-0.019928
8/26/2021 23:00:00,580,0.2,-22,0.2,18,0.2,0.0666929
8/27/2021 0:00:00,580,0,-22,0,23,0,0.175386
8/27/2021 1:00:00,580,0,-22,0,28,0,0.277816
8/27/2021 2:00:00,580,0,-22,0,19,0,0.341528
8/27/2021 3:00:00,579,0,-22,0,10,0,0.339015
8/27/2021 4:00:00,579,0,-22,0,2,0,0.258989
8/27/2021 5:00:00,579,0,-22,0,-7,0,0.113377
8/27/2021 6:00:00,578,0,-22,0,-16,0,-0.0652106
8/27/2021 7:00:00,578,0,-22,0,-25,0,-0.234962
8/27/2021 8:00:00,578,0,-22,0,-23,0,-0.359015
8/27/2021 9:00:00,578,0,-22,0,-21,0,-0.415012
8/27/2021 10:00:00,578,0,-22,0,-20,0,-0.397161
8/27/2021 11:00:00,577,0,-22,0,-18,0,-0.313416
8/27/2021 12:00:00,577,0,-22,0,-16,0,-0.182349
8/27/2021 13:00:00,577,0,-22,0,-14,0,-0.0314465
8/27/2021 14:00:00,577,0,-22,0,-13,0,0.105566
8/27/2021 15:00:00,577,0,-22,0,-11,0,0.19561
8/27/2021 16:00:00,577,0,-22,0,-10,0,0.216971
8/27/2021 17:00:00,577,0,-22,0,-8,0,0.168622
8/27/2021 18:00:00,577,0,-22,0,-7,0,0.0718367
8/27/2021 19:00:00,577,0,-22,0,-5,0,-0.0380004
8/27/2021 20:00:00,577,0,-22,0,-2,0,-0.125076
8/27/2021 21:00:00,577,0,-22,0,2,0,-0.16478
8/27/2021 22:00:00,577,0,-22,0,5,0,-0.148194
8/27/2021 23:00:00,576,0,-21,0,8,0,-0.08012
8/28/2021 0:00:00,576,0,-21,0,12,0,0.0248396
8/28/2021 1:00:00,576,0,-21,0,15,0,0.144626
8/28/2021 2:00:00,576,0,-21,0,12,0,0.251282
8/28/2021 3:00:00,575,0,-21,0,9,0,0.315235
8/28/2021 4:00:00,575,0,-22,0,6,0,0.313984
8/28/2021 5:00:00,575,0,-22,0,2,0,0.24198
8/28/2021 6:00:00,574,0,-22,0,-1,0,0.11537
8/28/2021 7:00:00,574,0,-22,0,-4,0,-0.0326721
8/28/2021 8:00:00,574,0,-22,0,-6,0,-0.164227
8/28/2021 9:00:00,574,0,-22,0,-8,0,-0.249705
8/28/2021 10:00:00,574,0,-22,0,-10,0,-0.275033
8/28/2021 11:00:00,573,0,-21,0,-11,0,-0.241302
8/28/2021 12:00:00,573,0,-21,0,-13,0,-0.160466
8/28/2021 13:00:00,573,0,-21,0,-15,0,-0.0518108
8/28/2021 14:00:00,573,0,-21,0,-14,0,0.0596287
8/28/2021 15:00:00,573,0,-22,0,-13,0,0.145501
8/28/2021 16:00:00,573,0,-22,0,-12,0,0.18056
8/28/2021 17:00:00,573,0,-22,0,-11,0,0.152155
8/28/2021 18:00:00,573,0,-23,0,-10,0,0.0674048
8/28/2021 19:00:00,573,0.8,-23,0.8,-9,0.8,-0.0475944
8/28/2021 20:00:00,573,0,-23,0,-9,0,-0.157417
8/28/2021 21:00:00,573,0.8,-23,0.8,-8,0.8,-0.230643
8/28/2021 22:00:00,573,0,-23,0,-8,0,-0.249488
8/28/2021 23:00:00,572,2.2,-22,2.2,-7,2.2,-0.211776
8/29/2021 0:00:00,572,0.2,-22,0.2,-7,0.2,-0.127114
8/29/2021 1:00:00,572,0,-22,0,-6,0,-0.0123256
8/29/2021 2:00:00,572,0,-22,0,-2,0,0.110749
8/29/2021 3:00:00,572,0,-22,0,3,0,0.216471
8/29/2021 4:00:00,572,0,-22,0,7,0,0.279355
8/29/2021 5:00:00,571,0,-21,0,11,0,0.282032
8/29/2021 6:00:00,571,0.2,-21,0.2,16,0.2,0.223624
8/29/2021 7:00:00,571,0,-21,0,20,0,0.122459
8/29/2021 8:00:00,571,0,-21,0,16,0,0.00986203
8/29/2021 9:00:00,571,0,-21,0,11,0,-0.0821462
8/29/2021 10:00:00,571,0,-21,0,7,0,-0.132177
8/29/2021 11:00:00,571,0.2,-21,0.2,2,0.2,-0.134017
8/29/2021 12:00:00,571,0,-21,0,-3,0,-0.0940238
8/29/2021 13:00:00,571,0,-21,0,-7,0,-0.0258585
8/29/2021 14:00:00,571,0,-21,0,-7,0,0.0528685
8/29/2021 15:00:00,571,0,-21,0,-8,0,0.121499
8/29/2021 16:00:00,572,0,-21,0,-8,0,0.158124
8/29/2021 17:00:00,572,0,-21,0,-8,0,0.145259
8/29/2021 18:00:00,572,1.2,-21,1.2,-9,1.2,0.0780325
8/29/2021 19:00:00,572,0,-21,0,-9,0,-0.0305745
8/29/2021 20:00:00,572,0,-21,0,-13,0,-0.152375
8/29/2021 21:00:00,572,0,-21,0,-17,0,-0.254325
8/29/2021 22:00:00,572,0.2,-21,0.2,-21,0.2,-0.310794
8/29/2021 23:00:00,572,0,-21,0,-25,0,-0.310838
8/30/2021 0:00:00,572,0,-21,0,-29,0,-0.257746
8/30/2021 1:00:00,572,0,-21,0,-33,0,-0.163876
8/30/2021 2:00:00,572,0,-21,0,-21,0,-0.0460605
8/30/2021 3:00:00,572,0,-21,0,-9,0,0.0758697
8/30/2021 4:00:00,572,0,-22,0,3,0,0.17959
8/30/2021 5:00:00,572,0,-22,0,14,0,0.243694
8/30/2021 6:00:00,572,0,-22,0,26,0,0.254915
8/30/2021 7:00:00,572,0,-22,0,38,0,0.215188
8/30/2021 8:00:00,572,0,-22,0,31,0,0.142811
8/30/2021 9:00:00,572,0,-22,0,24,0,0.0653706
8/30/2021 10:00:00,572,0,-22,0,18,0,0.00809375
8/30/2021 11:00:00,572,0,-22,0,11,0,-0.0153659
8/30/2021 12:00:00,572,0,-22,0,4,0,-0.00490844
8/30/2021 13:00:00,572,0,-22,0,-3,0,0.0303334
8/30/2021 14:00:00,573,0,-22,0,-3,0,0.077529
8/30/2021 15:00:00,574,0,-22,0,-3,0,0.122668
8/30/2021 16:00:00,575,0,-22,0,-3,0,0.150387
8/30/2021 17:00:00,576,0,-22,0,-3,0,0.144972
8/30/2021 18:00:00,577,0,-22,0,-3,0,0.0953458
8/30/2021 19:00:00,578,0,-22,0,-3,0,0.00219512
8/30/2021 20:00:00,578,0,-22,0,-12,0,-0.118257
8/30/2021 21:00:00,578,0,-22,0,-21,0,-0.238121
8/30/2021 22:00:00,578,0,-22,0,-30,0,-0.328214
8/30/2021 23:00:00,578,0,-21,0,-38,0,-0.368831
8/31/2021 0:00:00,578,0,-21,0,-47,0,-0.354659
8/31/2021 1:00:00,578,14.2,-21,14.2,-56,14.2,-0.29236
8/31/2021 2:00:00,578,0.4,-21,0.4,-42,0.4,-0.194779
8/31/2021 3:00:00,578,0,-21,0,-28,0,-0.0770131
8/31/2021 4:00:00,578,0.4,-21,0.4,-14,0.4,0.0439258
8/31/2021 5:00:00,578,0.2,-21,0.2,0,0.2,0.148774
8/31/2021 6:00:00,578,0.4,-21,0.4,14,0.4,0.219016
8/31/2021 7:00:00,578,0.8,-21,0.8,28,0.8,0.243646
8/31/2021 8:00:00,578,2.2,-21,2.2,24,2.2,0.225346
8/31/2021 9:00:00,578,0.8,-20,0.8,20,0.8,0.180644
8/31/2021 10:00:00,578,0,-20,0,16,0,0.13255
8/31/2021 11:00:00,577,0,-20,0,11,0,0.0999573
8/31/2021 12:00:00,577,0,-19,0,7,0,0.0905585
8/31/2021 13:00:00,577,0,-19,0,3,0,0.100968
8/31/2021 14:00:00,577,0,-19,0,3,0,0.122006
8/31/2021 15:00:00,577,0,-19,0,4,0,0.143735
8/31/2021 16:00:00,578,0,-20,0,4,0,0.156639
8/31/2021 17:00:00,578,0,-20,0,4,0,0.150256
8/31/2021 18:00:00,578,0,-20,0,5,0,0.113567
8/31/2021 19:00:00,578,0,-20,0,5,0,0.0396594
8/31/2021 20:00:00,578,0,-20,0,-6,0,-0.0677298
8/31/2021 21:00:00,578,0,-20,0,-17,0,-0.191381
8/31/2021 22:00:00,578,0,-20,0,-28,0,-0.305127
8/31/2021 23:00:00,577,0,-20,0,-38,0,-0.383839
9/1/2021 0:00:00,577,0,-20,0,-49,0,-0.41262
9/1/2021 1:00:00,577,0,-20,0,-60,0,-0.389707
9/1/2021 2:00:00,577,0,-20,0,-48,0,-0.322806
9/1/2021 3:00:00,577,0,-19,0,-36,0,-0.223437
9/1/2021 4:00:00,577,0,-19,0,-25,0,-0.104212
9/1/2021 5:00:00,577,0,-19,0,-13,0,0.0202177
9/1/2021 6:00:00,577,0.2,-18,0.2,-1,0.2,0.132211
9/1/2021 7:00:00,577,0,-18,0,11,0,0.214158
9/1/2021 8:00:00,577,0,-18,0,11,0,0.25609
9/1/2021 9:00:00,577,0,-18,0,11,0,0.258553
9/1/2021 10:00:00,577,0,-19,0,11,0,0.235981
9/1/2021 11:00:00,577,0,-19,0,11,0,0.20721
9/1/2021 12:00:00,577,0,-19,0,11,0,0.186466
9/1/2021 13:00:00,577,0,-19,0,11,0,0.178074
9/1/2021 14:00:00,577,0,-19,0,11,0,0.177989
9/1/2021 15:00:00,577,0,-19,0,11,0,0.179218
9/1/2021 16:00:00,577,0,-19,0,12,0,0.175726
9/1/2021 17:00:00,577,0,-18,0,12,0,0.162095
9/1/2021 18:00:00,577,0,-18,0,12,0,0.131183
9/1/2021 19:00:00,577,0,-18,0,12,0,0.0743946
9/1/2021 20:00:00,577,0,-18,0,1,0,-0.0134191
9/1/2021 21:00:00,576,0,-18,0,-10,0,-0.127516
9/1/2021 22:00:00,576,0,-19,0,-22,0,-0.250941
9/1/2021 23:00:00,576,0,-19,0,-33,0,-0.359408
9/2/2021 0:00:00,575,0,-19,0,-44,0,-0.430815
9/2/2021 1:00:00,575,0,-19,0,-55,0,-0.453087
9/2/2021 2:00:00,575,0,-19,0,-46,0,-0.425688
9/2/2021 3:00:00,575,0,-19,0,-36,0,-0.355472
9/2/2021 4:00:00,575,0,-19,0,-27,0,-0.251826
9/2/2021 5:00:00,574,0,-19,0,-18,0,-0.125393
9/2/2021 6:00:00,574,0,-19,0,-8,0,0.00991767
9/2/2021 7:00:00,574,0,-19,0,1,0,0.135909
9/2/2021 8:00:00,574,0,-19,0,5,0,0.233737
9/2/2021 9:00:00,574,0,-19,0,9,0,0.291242
9/2/2021 10:00:00,574,0,-19,0,14,0,0.308696
9/2/2021 11:00:00,573,0,-19,0,18,0,0.298057
9/2/2021 12:00:00,573,0,-19,0,22,0,0.2757
9/2/2021 13:00:00,573,0,-19,0,26,0,0.253765
9/2/2021 14:00:00,573,0,-19,0,25,0,0.236052
9/2/2021 15:00:00,574,0,-19,0,24,0,0.220186
9/2/2021 16:00:00,574,0,-19,0,23,0,0.202491
9/2/2021 17:00:00,574,5.8,-18,5.8,21,5.8,0.180434
9/2/2021 18:00:00,575,3.2,-18,3.2,20,3.2,0.150926
9/2/2021 19:00:00,575,4,-18,4,19,4,0.107572
9/2/2021 20:00:00,587,1.4,-18,1.4,7,1.4,0.0415412
9/2/2021 21:00:00,600,4.6,-17,4.6,-6,4.6,-0.0526762
9/2/2021 22:00:00,612,0.2,-17,0.2,-19,0.2,-0.170491
9/2/2021 23:00:00,624,0,-16,0,-31,0,-0.295209
9/3/2021 0:00:00,637,0.2,-16,0.2,-44,0.2,-0.403294
9/3/2021 1:00:00,649,0,-15,0,-56,0,-0.473662
9/3/2021 2:00:00,643,0,-15,0,-45,0,-0.494708
9/3/2021 3:00:00,637,0,-15,0,-33,0,-0.465113
9/3/2021 4:00:00,632,0,-15,0,-22,0,-0.389888
9/3/2021 5:00:00,626,0,-14,0,-10,0,-0.276672
9/3/2021 6:00:00,620,0,-14,0,2,0,-0.135783
9/3/2021 7:00:00,614,0,-14,0,13,0,0.017245
9/3/2021 8:00:00,611,0,-14,0,17,0,0.161314
9/3/2021 9:00:00,607,0,-13,0,20,0,0.274692
9/3/2021 10:00:00,604,0,-13,0,24,0,0.343288
9/3/2021 11:00:00,600,0,-13,0,28,0,0.366484
9/3/2021 12:00:00,597,0,-12,0,31,0,0.355916
9/3/2021 13:00:00,593,0,-12,0,35,0,0.327928
9/3/2021 14:00:00,593,0,-12,0,31,0,0.295238
9/3/2021 15:00:00,593,0.4,-12,0.4,28,0.4,0.263367
9/3/2021 16:00:00,594,0.2,-12,0.2,24,0.2,0.23278
9/3/2021 17:00:00,594,0,-12,0,20,0,0.2028
9/3/2021 18:00:00,594,0,-12,0,17,0,0.172666
9/3/2021 19:00:00,594,0,-12,0,13,0,0.138986
9/3/2021 20:00:00,596,0,-12,0,3,0,0.0933757
9/3/2021 21:00:00,597,0,-12,0,-8,0,0.0246663
9/3/2021 22:00:00,599,0,-12,0,-19,0,-0.0740233
9/3/2021 23:00:00,600,0,-11,0,-29,0,-0.198056
9/4/2021 0:00:00,602,0,-11,0,-40,0,-0.329746
9/4/2021 1:00:00,603,0,-11,0,-50,0,-0.444327
9/4/2021 2:00:00,603,0,-11,0,-47,0,-0.519492
9/4/2021 3:00:00,603,0,-11,0,-44,0,-0.542182
9/4/2021 4:00:00,603,0,-11,0,-42,0,-0.509269
9/4/2021 5:00:00,603,0,-11,0,-39,0,-0.42419
9/4/2021 6:00:00,603,0,-11,0,-36,0,-0.294382
9/4/2021 7:00:00,603,0,-11,0,-33,0,-0.13222
9/4/2021 8:00:00,603,0,-11,0,-22,0,0.0427143
9/4/2021 9:00:00,602,0,-11,0,-12,0,0.204706
9/4/2021 10:00:00,602,0,-12,0,-1,0,0.32862
9/4/2021 11:00:00,602,0,-12,0,10,0,0.399205
9/4/2021 12:00:00,601,0,-12,0,20,0,0.416763
9/4/2021 13:00:00,601,0,-12,0,31,0,0.395031
9/4/2021 14:00:00,601,0,-12,0,28,0,0.352844
9/4/2021 15:00:00,601,0,-11,0,25,0,0.305568
9/4/2021 16:00:00,601,0,-11,0,23,0,0.261521
9/4/2021 17:00:00,600,2.2,-10,2.2,20,2.2,0.22372
9/4/2021 18:00:00,600,1,-10,1,17,1,0.192812
9/4/2021 19:00:00,600,5,-9,5,14,5,0.167152
9/4/2021 20:00:00,611,11.6,-7,11.6,6,11.6,0.140185
9/4/2021 21:00:00,622,1.8,-6,1.8,-1,1.8,0.0992922
9/4/2021 22:00:00,633,2.8,-4,2.8,-9,2.8,0.0299122
9/4/2021 23:00:00,644,1.4,-2,1.4,-17,1.4,-0.0759093
9/5/2021 0:00:00,655,0.2,-1,0.2,-24,0.2,-0.212084
9/5/2021 1:00:00,666,0,1,0,-32,0,-0.35788
9/5/2021 2:00:00,663,0,1,0,-34,0,-0.485127
9/5/2021 3:00:00,660,0,2,0,-36,0,-0.568507
9/5/2021 4:00:00,657,0,2,0,-38,0,-0.592554
9/5/2021 5:00:00,654,0,2,0,-39,0,-0.552536
9/5/2021 6:00:00,651,0,3,0,-41,0,-0.451706
9/5/2021 7:00:00,648,0,3,0,-43,0,-0.299552
9/5/2021 8:00:00,641,0.2,3,0.2,-30,0.2,-0.112903
9/5/2021 9:00:00,634,0,3,0,-16,0,0.0828506
9/5/2021 10:00:00,627,0,3,0,-3,0,0.256866
9/5/2021 11:00:00,620,0,2,0,11,0,0.381487
9/5/2021 12:00:00,613,0,2,0,25,0,0.4423
9/5/2021 13:00:00,606,0,2,0,38,0,0.443084
9/5/2021 14:00:00,605,0,2,0,34,0,0.402167
9/5/2021 15:00:00,604,0,2,0,31,0,0.342775
9/5/2021 16:00:00,603,0.2,2,0.2,27,0.2,0.283806
9/5/2021 17:00:00,602,0,1,0,23,0,0.236005
9/5/2021 18:00:00,601,0.2,1,0.2,20,0.2,0.203292
9/5/2021 19:00:00,600,14.4,1,14.4,16,14.4,0.18504
